,time,latitude,longitude,u10,v10,cdww,mwp,pp1d,shww,dwww,wsk,wsp,wss
378430,2021/5/30 14:00,35.0,120.0,-5.281494591,1.667189999,--,--,--,--,--,--,--,--
378431,2021/5/30 14:00,35.0,120.25,-5.208211372,1.83865445,--,--,--,--,--,--,--,--
378432,2021/5/30 14:00,35.0,120.5,-4.794354036,1.825251568,--,--,--,--,--,--,--,--
378433,2021/5/30 14:00,35.0,120.75,-4.187646125,1.686601069,--,--,--,--,--,--,--,--
378434,2021/5/30 14:00,35.0,121.0,-3.457128144,1.430559814,--,--,--,--,--,--,--,--
378435,2021/5/30 14:00,35.0,121.25,-2.909432509,1.51744746,--,--,--,--,--,--,--,--
378436,2021/5/30 14:00,35.0,121.5,-2.384878943,1.714793337,--,--,--,--,--,--,--,--
378437,2021/5/30 14:00,35.0,121.75,-1.839111813,2.069276447,--,--,--,--,--,--,--,--
378438,2021/5/30 14:00,35.0,122.0,-1.223918476,2.637743494,--,--,--,--,--,--,--,--
378439,2021/5/30 14:00,35.0,122.25,-0.704379025,3.111466033,--,--,--,--,--,--,--,--
378440,2021/5/30 14:00,35.0,122.5,-0.191782195,3.643421781,--,--,--,--,--,--,--,--
378441,2021/5/30 14:00,35.0,122.75,0.308472199,4.197099442,--,--,--,--,--,--,--,--
378442,2021/5/30 14:00,35.0,123.0,0.806412385,4.714727972,--,--,--,--,--,--,--,--
378443,2021/5/30 14:00,35.0,123.25,1.33366586,5.208785918,--,--,--,--,--,--,--,--
378444,2021/5/30 14:00,35.0,123.5,1.894475334,5.652467515,--,--,--,--,--,--,--,--
378445,2021/5/30 14:00,35.0,123.75,2.409772072,6.0554783,--,--,--,--,--,--,--,--
378446,2021/5/30 14:00,35.0,124.0,2.795858925,6.431683321,--,--,--,--,--,--,--,--
378447,2021/5/30 14:00,35.0,124.25,2.866056535,6.776460896,--,--,--,--,--,--,--,--
378448,2021/5/30 14:00,35.0,124.5,2.586808901,7.151279412,--,--,--,--,--,--,--,--
378449,2021/5/30 14:00,35.0,124.75,2.066112346,7.51454372,--,--,--,--,--,--,--,--
378450,2021/5/30 14:00,35.0,125.0,1.385349814,7.808482779,--,--,--,--,--,--,--,--
378451,2021/5/30 14:00,35.0,125.25,0.664860063,7.870875503,--,--,--,--,--,--,--,--
378452,2021/5/30 14:00,35.0,125.5,-0.03943024,7.801550254,--,--,--,--,--,--,--,--
378453,2021/5/30 14:00,35.0,125.75,-0.563598105,7.404085489,--,--,--,--,--,--,--,--
378454,2021/5/30 14:00,35.0,126.0,-0.759148589,6.512562779,--,--,--,--,--,--,--,--
378455,2021/5/30 14:00,35.0,126.25,-0.919214567,4.774347687,--,--,--,--,--,--,--,--
378456,2021/5/30 14:00,35.0,126.5,-1.167220407,3.284316988,--,--,--,--,--,--,--,--
378457,2021/5/30 14:00,35.0,126.75,-1.339243121,2.17095348,--,--,--,--,--,--,--,--
378458,2021/5/30 14:00,35.0,127.0,-1.287173465,1.720801525,--,--,--,--,--,--,--,--
378459,2021/5/30 14:00,35.0,127.25,-1.683674249,0.781213309,--,--,--,--,--,--,--,--
378460,2021/5/30 14:00,35.0,127.5,-1.605762616,0.516390855,--,--,--,--,--,--,--,--
378461,2021/5/30 14:00,35.0,127.75,-1.21504735,0.742391169,--,--,--,--,--,--,--,--
378462,2021/5/30 14:00,35.0,128.0,-0.628010197,1.41207308,--,--,--,--,--,--,--,--
378463,2021/5/30 14:00,35.0,128.25,-1.019882567,0.965618473,--,--,--,--,--,--,--,--
378464,2021/5/30 14:00,35.0,128.5,-2.136873102,0.929569343,--,--,--,--,--,--,--,--
378465,2021/5/30 14:00,35.0,128.75,-3.228793062,0.852387232,--,--,--,--,--,--,--,--
378466,2021/5/30 14:00,35.0,129.0,-3.636093478,0.418873338,--,--,--,--,--,--,--,--
378467,2021/5/30 14:00,35.0,129.25,-3.840129387,0.431814051,--,--,--,--,--,--,--,--
378468,2021/5/30 14:00,35.0,129.5,-4.205388378,0.682771454,--,--,--,--,--,--,--,--
378469,2021/5/30 14:00,35.0,129.75,-4.607674679,0.726677446,--,--,--,--,--,--,--,--
378470,2021/5/30 14:00,35.0,130.0,-5.090958222,0.241400699,--,--,--,--,--,--,--,--
378471,2021/5/30 14:00,35.25,120.0,-4.135962171,0.52055037,--,--,--,--,--,--,--,--
378472,2021/5/30 14:00,35.25,120.25,-4.462265345,1.145401954,--,--,--,--,--,--,--,--
378473,2021/5/30 14:00,35.25,120.5,-4.228916148,1.299766176,--,--,--,--,--,--,--,--
378474,2021/5/30 14:00,35.25,120.75,-3.764917663,1.242919471,--,--,--,--,--,--,--,--
378475,2021/5/30 14:00,35.25,121.0,-3.224936051,1.071455021,--,--,--,--,--,--,--,--
378476,2021/5/30 14:00,35.25,121.25,-2.606657105,1.091790427,--,--,--,--,--,--,--,--
