,time,latitude,longitude,u10,v10,cdww,mwp,pp1d,shww,dwww,wsk,wsp,wss
261170,2021/5/21 10:00,35.0,120.0,-4.447608701,4.054289428,--,--,--,--,--,--,--,--
261171,2021/5/21 10:00,35.0,120.25,-3.726733249,4.660654278,--,--,--,--,--,--,--,--
261172,2021/5/21 10:00,35.0,120.5,-2.864691175,5.068748914,--,--,--,--,--,--,--,--
261173,2021/5/21 10:00,35.0,120.75,-1.946722434,5.132065975,--,--,--,--,--,--,--,--
261174,2021/5/21 10:00,35.0,121.0,-0.996354797,4.818715847,--,--,--,--,--,--,--,--
261175,2021/5/21 10:00,35.0,121.25,-0.362647805,4.442972994,--,--,--,--,--,--,--,--
261176,2021/5/21 10:00,35.0,121.5,0.226317853,3.972947801,--,--,--,--,--,--,--,--
261177,2021/5/21 10:00,35.0,121.75,0.772084983,3.456243607,--,--,--,--,--,--,--,--
261178,2021/5/21 10:00,35.0,122.0,1.275039284,2.947858444,--,--,--,--,--,--,--,--
261179,2021/5/21 10:00,35.0,122.25,1.65186931,2.533755619,--,--,--,--,--,--,--,--
261180,2021/5/21 10:00,35.0,122.5,2.073826369,2.097930883,--,--,--,--,--,--,--,--
261181,2021/5/21 10:00,35.0,122.75,2.437156854,1.632065206,--,--,--,--,--,--,--,--
261182,2021/5/21 10:00,35.0,123.0,2.681305683,1.139855934,--,--,--,--,--,--,--,--
261183,2021/5/21 10:00,35.0,123.25,2.872613454,0.65642786,--,--,--,--,--,--,--,--
261184,2021/5/21 10:00,35.0,123.5,2.982152581,0.184091825,--,--,--,--,--,--,--,--
261185,2021/5/21 10:00,35.0,123.75,3.084749088,-0.242027376,--,--,--,--,--,--,--,--
261186,2021/5/21 10:00,35.0,124.0,3.214344674,-0.610837703,--,--,--,--,--,--,--,--
261187,2021/5/21 10:00,35.0,124.25,3.371710744,-0.921414822,--,--,--,--,--,--,--,--
261188,2021/5/21 10:00,35.0,124.5,3.60814555,-1.242621812,--,--,--,--,--,--,--,--
261189,2021/5/21 10:00,35.0,124.75,3.860008402,-1.567988317,--,--,--,--,--,--,--,--
261190,2021/5/21 10:00,35.0,125.0,4.063272909,-1.865624722,--,--,--,--,--,--,--,--
261191,2021/5/21 10:00,35.0,125.25,4.270008726,-2.181285691,--,--,--,--,--,--,--,--
