,time,latitude,longitude,u10,v10,cdww,mwp,pp1d,shww,dwww,wsk,wsp,wss
288353,2021/5/23 13:00,35.0,120.0,0.33894259,-4.239321269,--,--,--,--,--,--,--,--
288354,2021/5/23 13:00,35.0,120.25,0.942564892,-3.702281668,--,--,--,--,--,--,--,--
288355,2021/5/23 13:00,35.0,120.5,1.539244573,-3.101925006,--,--,--,--,--,--,--,--
288356,2021/5/23 13:00,35.0,120.75,2.039113266,-2.539466148,--,--,--,--,--,--,--,--
288357,2021/5/23 13:00,35.0,121.0,2.329160532,-2.081457332,--,--,--,--,--,--,--,--
288358,2021/5/23 13:00,35.0,121.25,2.398586739,-1.952512368,--,--,--,--,--,--,--,--
288359,2021/5/23 13:00,35.0,121.5,2.355773911,-1.817559215,--,--,--,--,--,--,--,--
288360,2021/5/23 13:00,35.0,121.75,2.199564945,-1.738528431,--,--,--,--,--,--,--,--
288361,2021/5/23 13:00,35.0,122.0,2.019828208,-1.695546776,--,--,--,--,--,--,--,--
288362,2021/5/23 13:00,35.0,122.25,1.291238733,-1.675211369,--,--,--,--,--,--,--,--
288363,2021/5/23 13:00,35.0,122.5,0.458124245,-1.405767232,--,--,--,--,--,--,--,--
288364,2021/5/23 13:00,35.0,122.75,-0.259665598,-1.079476391,--,--,--,--,--,--,--,--
288365,2021/5/23 13:00,35.0,123.0,-0.664651807,-0.870576305,--,--,--,--,--,--,--,--
288366,2021/5/23 13:00,35.0,123.25,-0.554341277,-0.908474109,--,--,--,--,--,--,--,--
288367,2021/5/23 13:00,35.0,123.5,-0.108085045,-1.110441669,--,--,--,--,--,--,--,--
288368,2021/5/23 13:00,35.0,123.75,0.394869257,-1.414548431,--,--,--,--,--,--,--,--
288369,2021/5/23 13:00,35.0,124.0,0.600833672,-1.741301441,--,--,--,--,--,--,--,--
288370,2021/5/23 13:00,35.0,124.25,0.586177028,-1.897514336,--,--,--,--,--,--,--,--
288371,2021/5/23 13:00,35.0,124.5,0.824540339,-2.055113737,--,--,--,--,--,--,--,--
288372,2021/5/23 13:00,35.0,124.75,1.21988402,-2.267711169,--,--,--,--,--,--,--,--
288373,2021/5/23 13:00,35.0,125.0,1.693525034,-2.549171683,--,--,--,--,--,--,--,--
288374,2021/5/23 13:00,35.0,125.25,1.254982825,-2.780718017,--,--,--,--,--,--,--,--
288375,2021/5/23 13:00,35.0,125.5,0.827240248,-3.000247974,--,--,--,--,--,--,--,--
288376,2021/5/23 13:00,35.0,125.75,0.484737625,-3.212383237,--,--,--,--,--,--,--,--
288377,2021/5/23 13:00,35.0,126.0,0.320428934,-3.36952047,--,--,--,--,--,--,--,--
288378,2021/5/23 13:00,35.0,126.25,0.771699282,-2.639756676,--,--,--,--,--,--,--,--
288379,2021/5/23 13:00,35.0,126.5,1.210241491,-1.559669287,--,--,--,--,--,--,--,--
288380,2021/5/23 13:00,35.0,126.75,1.409263285,-0.608526862,--,--,--,--,--,--,--,--
288381,2021/5/23 13:00,35.0,127.0,1.123458732,-0.322444665,--,--,--,--,--,--,--,--
288382,2021/5/23 13:00,35.0,127.25,1.044004295,-1.02170535,--,--,--,--,--,--,--,--
288383,2021/5/23 13:00,35.0,127.5,1.291238733,-0.932044693,--,--,--,--,--,--,--,--
288384,2021/5/23 13:00,35.0,127.75,1.370307469,-0.361728973,--,--,--,--,--,--,--,--
288385,2021/5/23 13:00,35.0,128.0,0.855782133,0.486812082,--,--,--,--,--,--,--,--
288386,2021/5/23 13:00,35.0,128.25,1.342922687,0.956837275,--,--,--,--,--,--,--,--
288387,2021/5/23 13:00,35.0,128.5,2.306789865,0.93326669,--,--,--,--,--,--,--,--
288388,2021/5/23 13:00,35.0,128.75,3.254071893,0.841295192,--,--,--,--,--,--,--,--
288389,2021/5/23 13:00,35.0,129.0,3.880064862,1.269263066,--,--,--,--,--,--,--,--
288390,2021/5/23 13:00,35.0,129.25,4.647610154,2.317923009,--,--,--,--,--,--,--,--
288391,2021/5/23 13:00,35.0,129.5,4.79031958,3.239024492,--,--,--,--,--,--,--,--
288392,2021/5/23 13:00,35.0,129.75,4.3282496,3.778837102,--,--,--,--,--,--,--,--
288393,2021/5/23 13:00,35.0,130.0,3.62820201,3.868959927,--,--,--,--,--,--,--,--
288394,2021/5/23 13:00,35.25,120.0,0.472780889,-4.064621639,--,--,--,--,--,--,--,--
288395,2021/5/23 13:00,35.25,120.25,0.777484799,-4.103905948,--,--,--,--,--,--,--,--
288396,2021/5/23 13:00,35.25,120.5,1.324409032,-3.773917759,--,--,--,--,--,--,--,--
288397,2021/5/23 13:00,35.25,120.75,1.917231702,-3.288178844,--,--,--,--,--,--,--,--
288398,2021/5/23 13:00,35.25,121.0,2.413243383,-2.650848716,--,--,--,--,--,--,--,--
288399,2021/5/23 13:00,35.25,121.25,2.699433637,-2.160488117,--,--,--,--,--,--,--,--
288400,2021/5/23 13:00,35.25,121.5,2.88109888,-1.831424265,--,--,--,--,--,--,--,--
288401,2021/5/23 13:00,35.25,121.75,2.899612535,-1.700630627,--,--,--,--,--,--,--,--
288402,2021/5/23 13:00,35.25,122.0,2.820543799,-1.762099015,--,--,--,--,--,--,--,--
288403,2021/5/23 13:00,35.25,122.25,2.345745681,-1.767645035,--,--,--,--,--,--,--,--
288404,2021/5/23 13:00,35.25,122.5,1.678096988,-1.588323723,--,--,--,--,--,--,--,--
288405,2021/5/23 13:00,35.25,122.75,1.026647743,-1.339214993,--,--,--,--,--,--,--,--
288406,2021/5/23 13:00,35.25,123.0,0.494380154,-1.095190114,--,--,--,--,--,--,--,--
288407,2021/5/23 13:00,35.25,123.25,0.626289948,-0.98565622,--,--,--,--,--,--,--,--
288408,2021/5/23 13:00,35.25,123.5,0.841896891,-1.164515364,--,--,--,--,--,--,--,--
288409,2021/5/23 13:00,35.25,123.75,1.068689168,-1.518998473,--,--,--,--,--,--,--,--
288410,2021/5/23 13:00,35.25,124.0,1.065603559,-1.963142239,--,--,--,--,--,--,--,--
288411,2021/5/23 13:00,35.25,124.25,0.853853627,-2.189604721,--,--,--,--,--,--,--,--
288412,2021/5/23 13:00,35.25,124.5,0.883166914,-2.426234907,--,--,--,--,--,--,--,--
